path,git_state,classification,commit_group,bytes,working_sha256,reason,asset_ids,authorization,recovery,publication_authorized,execution_state,p6_owner_g1_execution,p6_owner_g1_head,p6_owner_g2_execution,p6_owner_g2_head,p6_final_published_head,p6_final_delivery_state,p6_final_published_working_sha256,postmerge_553_sha,postmerge_553_state,postmerge_553_pending,postmerge_authorized_execution,postmerge_local_develop_sync,postmerge_final_status,postmerge_final_develop_sha,postmerge_final_record_delivery
src/mj_agent/server/__init__.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,53,7b6dc0b0a2df093cb8c1bced2be2c92da56e5bc6c75ee790d7189759f8fb6dcd,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/server/cli.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,14310,5a25caedd908d2458d3aab13732fdf0df5386507cb39ccb26cb81ba943e50d00,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/__init__.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,1470,c85eddd81939ca8b12f5f2c2b07bfb4b22adcac1382444b2f86044f43bd86432,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/biz-domain-context/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,5426,e629779d67e635243b55db501624cf8f1ce6b65cc220ca128dd9a8705ac88d64,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/biz-schema-exploration/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,3971,ee5c81c266d91affda758770688b4e6f7adc6b0ce072dc794dcb9e89c6f03187,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/mj-ddd-semantics/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,8393,576f0065aebad1d4bd7c6d668f3913898043e7ac240b89316e88fa2af0308f1f,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/monthly-report/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,5158,ca81609e4c8089bb6a93ca49f4d064d17bd86a9cb554cb9fd9fbb107c611d536,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/probe-fixture/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,4146,2aafe8812c06ea7f8d989a3133b943ee875f717a1d253df30afe05f9bcaceddf,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/qcm-analysis/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,5112,ce60e2d37272c283f72cc863a8d27dd6022b2ef3ec5f9e21d772290877b85140,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/query-optimization/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,4217,bb31f2eff1df533c9720bbabba4a2fed3031e8b7e001fd8c350fbefa880ba67d,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/query-writing/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,4526,878809f07bf58ed02dc4e94b7f486fb8e87bf2f5ecf56cfc93cd25d80f39c61c,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/skills/safe-sql-analysis/SKILL.md,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,6174,a04e73f18835830e554c75af814a06a787da2d1a72774fe36dc615e02e468909,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/state.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,212,9579ba9ea8310f996c319b96de33ce514c803c3f5ea2aece98751ab8a81dc354,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/tools/__init__.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,1425,d8af57b1f146a53f388a28fa39589e1cc6c2fa391697d630e2d174e3c45471ba,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/tools/analysis/__init__.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,1628,71c675946ea6b07cd084443357fac6ba6ae87a446b39b5bd044edc7f780fe77b,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/tools/analysis/aggregate.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,3428,11ba527f985ea2393ec32f2dcc0b693c9427a04798b535cb04ded3ca99f1f8b0,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/tools/analysis/compare_periods.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,3350,39fd23619f3a293b7ad6100ef98c0f8405d22f46164455c11a7d6a95faa5fe1b,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
src/mj_agent/tools/analysis/detect_anomaly.py,TRACKED_UNCHANGED,KEEP_TRACKED_UNCHANGED,,3973,14c4b0ee5396d71238620e37041db5ff6b8235881da993c88a39678de52c2d00,Existing baseline retained without staging,,NO_NEW_ACTION; retained/excluded,P0–P4 exact public backups and increments; P5 recovery-after-resume.json; HEAD only committed baseline,NO,PRESERVED_EXCLUDED,OUTSIDE_COMMIT_GROUPS_RETAINED,e5f99c87a50ad47856a41f40c2acccf75a5534da,OUTSIDE_COMMIT_GROUPS_RETAINED,1eb9257f15ee250b732f5db8a7f0b4266c0d2401,,RETAINED_OUTSIDE_PUBLICATION,,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PR_MERGED_VERIFIED; TECH_BOUNDED_PASS; EXTERNAL_NOT_TESTED,LOCAL_DEVELOP_FF; GITEE_DEVELOP_FF; PLAN_DRAFT_STATE_OWNER_CORRECTION; RECORDS_LOCAL_UNCOMMITTED,PLAN_COMPLETED_LOCAL; LOCAL_DEVELOP_FF_COLLISION; MIRROR_PUSH_APPROVED_PENDING_OWNER_ROUTE,PASS_fc85d3ce; PLAN_COMPLETED_LOCAL; MIRROR_APPROVED_PENDING_OWNER_TERMINAL,AUTHORIZED_ACTIONS_COMPLETE; MERGED_SYNCED; EXTERNAL_NOT_TESTED,fc85d3cec66ef7a8ccec07aa1d0f09af10e828d8,PLAN_AND_SIX_RECORDS_LOCAL_UNSTAGED_NOT_PUBLISHED
