asset_id,path,purpose,replacement,consumer_evidence,scan_scope,current_sha256,recovery,authorization,cleanup_candidate,cleanable,reason
A157,scripts/sdd/_common/ast_helpers.py,retain,scripts/sdd/_common/ast_helpers.py,sdd/adapters/python.md:163,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,0ba0c98f20a24f46bf4b69eadc6da53a7d2d9850294556cd23403e930a23c0ce,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/ast_helpers.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A158,scripts/sdd/_common/bdd_helpers.py,retain,scripts/sdd/_common/bdd_helpers.py,tracked inventory / exact source reference,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,a7ddc48ef4b265d62a3075c896a54dd55f4d674e0c6c15ca9da34bae78a9e7f4,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/bdd_helpers.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A159,scripts/sdd/_common/cli.py,retain,scripts/sdd/_common/cli.py,tracked inventory / exact source reference,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,8ab4a80a047a13b79e3eee3787036f4ea53b8a48cf2b4ab654297dc3e939ce39,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/cli.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A160,scripts/sdd/_common/codex_config_renderer.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,scripts/sdd/agents_sync.py:148,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,f26dafdd9c28ed43a2eef42411c53279e978bed0404ad1d27354e37e49863d9a,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/codex_config_renderer.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A161,scripts/sdd/_common/codex_hook_renderer.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,.agents.lock.json; .codex/hooks.json; AGENTS.md; policies/ai-agent.md; scripts/sdd/agents_sync.py; sdd/adapters/codex-enforcement.yml; tests/unit/test_lock_v2.py,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,6fcd7bdeac424b8bca3ac842aee3d15e7e0209eb649d40de0e9101fe12d62500,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/codex_hook_renderer.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A162,scripts/sdd/_common/codex_readme_renderer.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,.agents/README.md; README.md; sdd/adapters/codex-skills-readme.md,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,7af18ed60f832f669a72d4eb3f545a10c8923c7839fcfd2d42a4cbac8aba90d0,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/codex_readme_renderer.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A163,scripts/sdd/_common/codex_rule_renderer.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,.agents.lock.json; AGENTS.md; policies/ai-agent.md; scripts/sdd/agents_sync.py; sdd/adapters/codex-enforcement.yml; tests/unit/test_lock_v2.py,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,83b0cac20ec2288315131eb27e3a564d4f4394f5241ac038dc2fb813e1d3368f,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/codex_rule_renderer.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A164,scripts/sdd/_common/discovery.py,retain,scripts/sdd/_common/discovery.py,tracked inventory / exact source reference,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,74afa0f82bcea9406a9af5b4dce04bef6bd4a0510639b5c8ccc950f94fc02242,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/discovery.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A165,scripts/sdd/_common/enforcement_source.py,split-guard-model-from-typed-source,native guard implementation,.agents.lock.json; .codex/hooks.json; .codex/rules/mj-agent.rules; .gitattributes; policies/ai-agent.md; sdd/adapters/codex-enforcement.yml,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,f1bf9a0367c94b8d6af0d09be9cb28abcd05d4769abc68394b8ee3cb13f8b29e,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/enforcement_source.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A166,scripts/sdd/_common/enums.py,retain,scripts/sdd/_common/enums.py,policies/data-boundary.md,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,56f57c9a4b0e9bd0ae78f02295ecebefb0ecac4fa512013b9dc87f2ca2c298ff,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/enums.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A167,scripts/sdd/_common/frontmatter.py,review-direct-consumer,scripts/sdd/_common/frontmatter.py,sdd/adapters/contract.md:198; sdd/adapters/development-agent.md:93; sdd/adapters/prompt.md:205; sdd/adapters/runtime-skill.md:232,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,3a22df3d16b5318aeef9801d5cb815ed3e60f551578dc1d76142c3d69a8b92ed,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/frontmatter.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A168,scripts/sdd/_common/projection_loader.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,scripts/sdd/check_agents_projection.py:83,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,802e3ce272b17290ccf522ff5ccaf4c643d2df63469b9cb110f90f2237269150,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/projection_loader.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A169,scripts/sdd/_common/skill_renderer.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,"scripts/sdd/check_agents_projection.py:89; sdd/adapters/codex-skill-preface.md:5; sdd/adapters/codex-skill-translation.yml:5; sdd/workflows/development-agent-workflows.yml:6; tests/unit/test_run_codex_carrier_probe_p1b.py:288,369",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,6d50f964d49c7d3a17e7468c7ee2b5e34adc6f004331866cfd9e57794fbe88fd,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/skill_renderer.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A170,scripts/sdd/_common/yaml_io.py,retain,scripts/sdd/_common/yaml_io.py,sdd/adapters/docker-container.md:227,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,efcff590f9e3940de0b190f420dbf4a44f32e7b6fc359d6aa23743a64967816b,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/_common/yaml_io.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A171,scripts/sdd/agents_sync.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,".agents/skills/mj-agent-doc-validate/SKILL.md:9; .agents/skills/mj-agent-flow-implement/SKILL.md:9; .agents/skills/mj-agent-flow-intake/SKILL.md:9; .agents/skills/mj-agent-flow-plan/SKILL.md:9; .agents/skills/mj-agent-flow-post-merge/SKILL.md:9; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:9; .agents/skills/mj-agent-flow-review-respond/SKILL.md:9; .agents/skills/mj-agent-flow-scope-drift/SKILL.md:9; .agents/skills/mj-agent-flow-self-review/SKILL.md:9; .agents/skills/mj-agent-flow-verify/SKILL.md:9; .agents/skills/mj-agent-git-branch/SKILL.md:9; .agents/skills/mj-agent-git-issue/SKILL.md:9; .agents/skills/mj-agent-git-pr/SKILL.md:9; .github/workflows/ci.yml:362,365,426; AGENTS.md:43,67,87; policies/ai-agent.md:94; scripts/sdd/_common/codex_config_renderer.py:6,48,57; scripts/sdd/_common/codex_hook_renderer.py:59,62; scripts/sdd/_common/codex_rule_renderer.py:43,46; scripts/sdd/_common/projection_loader.py:5; sdd/adapters/codex-enforcement.yml:10,11,146; sdd/adapters/codex-skill-preface.md:10; sdd/adapters/codex-skills-readme.md:5,22; sdd/adapters/development-agent.md:96,123,124; sdd/gates.md:62,63,65; tests/unit/golden/codex_translation/alpha.out.md:9; tests/unit/test_run_codex_carrier_probe_p1b.py:398",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,587ab8db7b145a725755a30c45410c8195a03b20419502c39368426ef96d5ac4,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/agents_sync.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A172,scripts/sdd/build_fidelity_attestations.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,sdd/adapters/codex-skill-fidelity.yml; sdd/development-agent.yml; tests/unit/test_fidelity_attestations_c0.py,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,a03ff0157c22a1babd9c7df3b7601b6347461cb6a08e6193719ffcd18e9838c5,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/build_fidelity_attestations.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A173,scripts/sdd/check_agents_projection.py,replace-or-reuse-checks,scripts/sdd/check_agents_projection.py,".github/workflows/ci.yml:358; scripts/sdd/_common/projection_loader.py:6; sdd/adapters/development-agent.md:76,122; sdd/development-agent.yml:9; sdd/gates.md:61",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,d3cd37cb60f013800f900a9ad55bf3af1fa2a651f4e395da4e84c8b8180f371a,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_agents_projection.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A174,scripts/sdd/check_archived_references.py,review-direct-consumer,scripts/sdd/check_archived_references.py,.github/ISSUE_TEMPLATE/archive.md:42; .github/workflows/ci.yml:156; policies/archive.md:171; sdd/gates.md:44; sdd/workflows/archive-capability.md:32,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,530dc5db5bf24b6efd6d60a8bbdb41f80c0e9bfd305ead41ba40f5f2f881a7c7,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_archived_references.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A175,scripts/sdd/check_claude_skill_contracts.py,replace-or-reuse-checks,scripts/sdd/check_claude_skill_contracts.py,".claude/skills/SKILL_INDEX.md:16; .github/workflows/ci.yml:180; policies/ai-agent.md:280; policies/claude-code-skill.md:81,115,170; sdd/adapters/claude-code-skill.md:26,62,153,174,234,253,270,276; sdd/gates.md:56; sdd/workflows/execution-loop.md:265",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,a1664bc7333f20cf21525eef16afd549a59f5d3f38b81637e9bffdcc5d4c94d2,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_claude_skill_contracts.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A176,scripts/sdd/check_contracts.py,review-direct-consumer,scripts/sdd/check_contracts.py,.github/workflows/ci.yml:308; capabilities/AGENTS.md:34; capabilities/CLAUDE.md:71; sdd/gates.md:33; sdd/workflows/evolve-capability.md:50,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,fe421db39c9552e44cd961e677be17a85728ba9b86e3957a785d1edb90f1411b,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_contracts.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A177,scripts/sdd/check_cross_carrier.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,.github/workflows/ci.yml:394; sdd/gates.md:64,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,15301658c73b2be9652d8cdc2935277f5cc084fff134f9136895c391cc6510de,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_cross_carrier.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A178,scripts/sdd/check_development_agent.py,replace-or-reuse-checks,scripts/sdd/check_development_agent.py,".github/workflows/ci.yml:354; policies/documentation.md:154; sdd/adapters/development-agent.md:58,121; sdd/development-agent.yml:8; sdd/gates.md:60; tests/unit/test_sdd_development_agent.py:478",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,a90df5f58ee89da291690e642d60b573758f68293b57931e4cbb11572f25b074,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_development_agent.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A179,scripts/sdd/check_fidelity_attestations.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,scripts/sdd/_common/skill_renderer.py:1195,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,ce700636800d662fbed1c40643bbebe5879fcef879516e257798d58e18b37770,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_fidelity_attestations.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A180,scripts/sdd/check_secret_exposure.py,replace-or-reuse-checks,scripts/sdd/check_secret_exposure.py,.dockerignore:5; .github/workflows/ci.yml:312; policies/docker-runtime.md:67; policies/security.md:20; sdd/gates.md:37,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,a78fecf94da7131900dc9996da69085e52bbf7236bd25c297746021ec46662d3,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_secret_exposure.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A181,scripts/sdd/check_test_offline_boundary.py,review-direct-consumer,scripts/sdd/check_test_offline_boundary.py,.github/PULL_REQUEST_TEMPLATE.md; AGENTS.md; CLAUDE.md; capabilities/AGENTS.md; capabilities/CLAUDE.md; docker/AGENTS.md; docker/CLAUDE.md; pyproject.toml; scripts/sdd/run_offline_pytest.py; sdd/workflows/execution-loop.md; src/mj_agent/AGENTS.md; src/mj_agent/CLAUDE.md; tests/AGENTS.md; tests/CLAUDE.md; tests/bdd/conftest.py; tests/conftest.py; uv.lock,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,bb729c8d751915a1f554cd94041868d9503047ff17abd5b072dd7d4b6650406b,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/check_test_offline_boundary.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A182,scripts/sdd/codex_hook_guard.py,review-direct-consumer,scripts/sdd/codex_hook_guard.py,"policies/ai-agent.md:94; sdd/adapters/codex-enforcement.yml:55,63; tests/unit/test_codex_enforcement_d1a.py:78",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,d10591dfca1950b0895f38428aaa4c2b9c8e640d0bb110922ea28b7c823ca87d,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/codex_hook_guard.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A183,scripts/sdd/run_codex_carrier_probe.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,tests/unit/test_run_codex_carrier_probe.py:1; tests/unit/test_run_codex_carrier_probe_p1b.py:1,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,3b34aa0e99f4e4ad6053f80f73b095cfaecf25dfc0d59500ef6da681403c25f6,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/run_codex_carrier_probe.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A184,scripts/sdd/run_offline_pytest.py,retain,scripts/sdd/run_offline_pytest.py,".agents/skills/mj-agent-flow-diagnose/SKILL.md:55; .agents/skills/mj-agent-flow-intake/SKILL.md:180; .agents/skills/mj-agent-flow-plan/SKILL.md:169,170,178,179,180; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:238,239,244,245; .agents/skills/mj-agent-flow-review-respond/SKILL.md:263; .agents/skills/mj-agent-flow-self-review/SKILL.md:116,250; .agents/skills/mj-agent-flow-verify/SKILL.md:119,120,146,147,148,242,243,283; .agents/skills/mj-agent-git-sync/SKILL.md:197; .claude/skills/mj-agent-doc-review/SKILL.md:106; .claude/skills/mj-agent-flow-diagnose/SKILL.md:55; .claude/skills/mj-agent-flow-intake/SKILL.md:152; .claude/skills/mj-agent-flow-plan/SKILL.md:141,142,150,151,152; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:210,211,216,217; .claude/skills/mj-agent-flow-review-respond/SKILL.md:235; .claude/skills/mj-agent-flow-self-review/SKILL.md:82,216; .claude/skills/mj-agent-flow-verify/SKILL.md:91,92,118,119,120,214,215,255; .claude/skills/mj-agent-git-sync/SKILL.md:197; .claude/skills/mj-agent-infra-env-setup/SKILL.md:186,187,190,191,255; .github/PULL_REQUEST_TEMPLATE.md:79,80; .github/workflows/ci.yml:434,442,452; .gitignore:73; CLAUDE.md:102; README.md:102; capabilities/data-agent/biz-catalog/runbook.md:38,155,173; scripts/sdd/check_test_offline_boundary.py:21; sdd/workflows/execution-loop.md:314,315,328,329,330; tests/unit/test_agents_sync.py:716,759,1231",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,1288c47e43669be09f9b70ed07a2c8d7a0d4a48990fcbd4c4692092e406de614,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/run_offline_pytest.py,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A185,scripts/sdd/task0_freeze.py,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,tests/unit/test_task0_freeze.py:1,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,3d850320ae0e4cc2466f90848eb0eb7c0e7e052f34ccd0ecb0a1fb843bb421f6,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sdd/task0_freeze.py,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A186,scripts/setup-env.ps1,review-direct-consumer,scripts/setup-env.ps1,".claude/skills/mj-agent-infra-app-start/SKILL.md:126; .claude/skills/mj-agent-infra-env-setup/SKILL.md:3,12,20,28,57,199,238,265; CLAUDE.md:130; capabilities/infrastructure/docker-compose/runbook.md:339; policies/ai-agent.md:370; scripts/check_env_keys.ps1:31",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,0b1ac0b24dd6a69eff3dd5ace87b4eab9103f547ed53e5e5c33bea0c4c068eb5,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/setup-env.ps1,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A187,scripts/sync-gitee-mirror.ps1,retain,scripts/sync-gitee-mirror.ps1,".agents/skills/mj-agent-flow-post-merge/SKILL.md:229,361; .claude/skills/mj-agent-flow-post-merge/SKILL.md:192,324",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,cc9ac5c2f7983117b688015c046cf2dd72df586194f7ec90681b56057cd68490,20e2f24c352cf640d9dd33234b128ca897804b99:scripts/sync-gitee-mirror.ps1,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A188,sdd/adapters/bdd-tdd.md,retain-in-place,sdd/adapters/bdd-tdd.md,".github/workflows/ci.yml:229,249,275; capabilities/CLAUDE.md:59; capabilities/data-agent/biz-catalog/runbook.md:201; capabilities/data-agent/llm-provider/runbook.md:171; capabilities/data-agent/safe-sql/runbook.md:263; capabilities/infrastructure/docker-compose/runbook.md:294; docs/infrastructure/git/[GUIDE]_Git_Branch_Strategy.md:338,374; policies/ai-agent.md:189; scripts/sdd/check_bdd_acceptance.py:8; scripts/sdd/check_bdd_unautomated.py:9; scripts/sdd/check_capability_schema.py:18; scripts/sdd/check_tdd_test_list.py:10; sdd/adapters/langchain-agent.md:117; sdd/adapters/python.md:32,122; tests/unit/test_sdd_g21_acceptance.py:5; tests/unit/test_sdd_g22_unautomated.py:3; tests/unit/test_sdd_g23_g24_tdd_test_list.py:4",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,e4bd86eac818e4b4d81a8333a17e0649d6a28f06ac81df0ceeee89c7785de4cb,20e2f24c352cf640d9dd33234b128ca897804b99:sdd/adapters/bdd-tdd.md,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A189,sdd/adapters/claude-code-skill.md,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,".claude/skills/SKILL_INDEX.md:137; CONTRIBUTING.md:185; capabilities/infrastructure/mcp-server-governance/contracts/claude-skill.contract.yml:4,44; capabilities/infrastructure/mcp-server-governance/design.md:136; policies/ci-gates.md:333,389; policies/claude-code-skill.md:36,44,74,90,123; policies/documentation.md:27,73,289,322; sdd/constitution.md:64; tests/unit/test_dual_agent_compat.py:112",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,1a263cf7d2e4ad594b6b64983924adf5f943043e7d5e8ed3d321fe4ec32a218b,20e2f24c352cf640d9dd33234b128ca897804b99:sdd/adapters/claude-code-skill.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A190,sdd/adapters/codex-enforcement.yml,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,".github/workflows/ci.yml:400; AGENTS.md:73; policies/ai-agent.md:94; scripts/sdd/_common/codex_hook_renderer.py:4,60; scripts/sdd/_common/codex_rule_renderer.py:4,44; scripts/sdd/_common/enforcement_source.py:3,37; scripts/sdd/agents_sync.py:207,1868; scripts/sdd/codex_hook_guard.py:5; sdd/gates.md:65,153; tests/unit/test_agents_sync.py:1961; tests/unit/test_codex_enforcement_d1a.py:29,67,889",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,2dc524960b54424c4e97acc631d16f854c5b3c6cfe1895b1da809790acf4bb9e,20e2f24c352cf640d9dd33234b128ca897804b99:sdd/adapters/codex-enforcement.yml,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A191,sdd/adapters/codex-skill-fidelity.yml,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,"scripts/sdd/build_fidelity_attestations.py:10,68; scripts/sdd/check_cross_carrier.py:11,80; scripts/sdd/check_fidelity_attestations.py:4,50",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,35bbb1056693ab12d999b89be83d689beb58d65ad0f7e21316c9da134d95d4d2,20e2f24c352cf640d9dd33234b128ca897804b99:sdd/adapters/codex-skill-fidelity.yml,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
